Id,sentiment,text
6.35529E+17,neutral,After watching Tiger Woods the 1st 6 holes today; he is NOT going to win!  Not looking tough!
6.3553E+17,positive,"Golf -  Tiger Woods gets close at the Wyndham, and the US media are orgasmic!!! C'mon Paul Casey!!"
6.3553E+17,positive,Tiger Woods wearing his Sunday red.... Get that win Tiger!!! Golf is way better when you are playing well. #tigerwoods #PGAChampionship
6.35534E+17,positive,Quite the Sunday in sports AND! TIGER WOODS IS TWO SHOTS OFF THE LEAD AT WYNDHAM. @AnthonyMBruno is getting pumped. @globaltvsports
6.35543E+17,negative,Wow Tiger Woods is SHANKING his way through the 4th round!  Can't handle the pressure.
6.35544E+17,neutral,Well it was fun while it lasted... The struggling Tiger Woods is BACK! What to do with the rest of my Sunday?
6.35545E+17,negative,"@GCTigerTracker - ONCE AGAIN TIGER WOODS SHITS THE DAMN BED ON A  SATURDAY, SUNDAY OR BOTH (which BOTH is what it is most of the time)"
6.35546E+17,negative,Not Available
6.35547E+17,negative,Tiger Woods is the biggest tease of the entire weekend. In contention and blows it on Sunday. Next step play 72 holes instead of 54.
6.35547E+17,negative,I'm here watching golf hoping Tiger Woods can do well and this ass hole Triple bogey the 11th hole!!!
6.35548E+17,negative,"Video: Tiger Woods carded a 7 on the par 4 11th, here's the 5 shot carnage around the green https://t.co/ioLqv9lT06"
6.35548E+17,neutral,"Do we have thoughts on the ORO Tiger Woods theory can't go 4 days TR - 7 birdies Friday - 5 birdies, eagle Sat - 3 birdies Sun - 1 birdie"
6.3555E+17,neutral,One bad chip and Tiger Woods triples bogeys the par-4 11th. Falls to 10 under and more or less loses all chance to make the playoffs
6.3555E+17,negative,Tiger woods just ruined Sunday for America.
6.35552E+17,neutral,Tiger Woods with a triple bogey on a Sunday with a chance to win? What world are we living in? I'm sad.
6.35553E+17,positive,BREAKING: with a strong finish today Tiger Woods may break into the world top 250 @kingpin6713 @dtmleach @riger1984
6.35555E+17,positive,@TwSpot Back nine Sunday...Red shirt...Tiger Woods.  How good can it get?!?  ...Add in @TWSpot!  #NowWereTalkin
6.35561E+17,neutral,"Tiger Woods 11th hole - blade a chip, chunk the following chip, hit the next chip thin, two-putt for triple bogey. Every amateur rejoices."
6.35568E+17,positive,Tiger Woods finishes the Wyndham Championship -13. Could see a playoff if Jason Gore birdies the 18th. See the recap on @9and10Sports at 6
6.35588E+17,positive,I added a video to a @YouTube playlist http://t.co/wocFZbQPnJ Tiger Woods trails by 3 midway through Sunday at the Wyndham
6.35591E+17,positive,"A triple-bogey 7 on No. 11 sidetracked Tiger Woods in the @WyndhamChamp, but a tie for 10th place at 13-under constitutes progress. #PGATour"
6.356E+17,positive,Davis Love III wins Wyndham Championship as Tiger Woods drops to 11th place: Davis Love III won the Wyndham Ch... http://t.co/bW2x0LtoXj
6.35613E+17,neutral,"Davis Love III wins his 21st PGA TOUR title, while Tiger Woods misses the FedEx Cup playoffs for just the third... http://t.co/G8Cm77GUd7"
6.35623E+17,neutral,Tiger Woods apparently isn't clutch any more. He finished 13-under T-10th at the Wyndham Championship &amp; will miss out on the FedEx Playoffs
6.35626E+17,neutral,"Tiger Woods walked up the 18th fairway Sunday, he noticed a homemade sign to his right http://t.co/kSrcOzH5pG"
6.35635E+17,neutral,Tiger Woods was all over my TL yesterday like it was the 2nd coming.  Did the final round get rained out today or something?  #Crickets
6.35661E+17,neutral,"Davis Love the 3rd is winning titles at 51, and tiger woods, well, damn man."
6.35756E+17,neutral,When you're paired with Tiger Woods on a Sunday what's the best way to make yourself comfortable? By getting a... http://t.co/23dk4EQVKr
6.35762E+17,neutral,[USPGA TOUR] Hip ails Tiger Woods as he settles for 10th in best result of season http://t.co/BJSVuW4Apq
6.35777E+17,neutral,For me Tiger Woods losing yesterday was the same feeling Vikings &amp; Packer fans get after a loss on Sunday.   Want... http://t.co/tpDjXJ2bOp
6.358E+17,neutral,I think the world needs to hear more breakdown of Tiger Woods' fall on Sunday.
6.35818E+17,neutral,Tiger Woods ties for 10th and four strokes behind the winner Davis Love III http://t.co/mNZCjN2NL0
6.35818E+17,neutral,Woods' season ends abruptly: Tiger Woods' season came to an end on Sunday after his 10th-place finish at the W... http://t.co/pLBpzceH5s
6.35835E+17,neutral,"@JOXRoundtable best of the weekend- Tiger Woods on Thursday-Saturday. Worst, Tiger Woods on Sunday. Old Tiger would have closed it out."
6.35843E+17,negative,"@DylanBuckingham @ColbyJPowell @ToddOnFranchise Tiger Woods did not play well on Sunday, wait make that all year #Tigersucks"
6.35853E+17,neutral,@Zigmanfreud I see you still have that Tiger Woods tingle going up your leg. Is the 1st Church of Tiger Woods still active?
6.35856E+17,positive,"Narrowest of margins for World's no 1 &amp; 2 but be afraid, very afraid as Tiger Woods is on the march &amp; rises to No. 257 #WorldGolf rankings"
6.3587E+17,neutral,When I saw Tiger Woods shoot a 7 on the 11th hole yesterday I feel like...I play just like Woods!
6.35877E+17,negative,"Sunday was a rough day in sports... Tiger Woods botched comeback, Yankees dropped out first place, and Djokovic got rocked at the ATPFinals!"
6.35897E+17,positive,Tiger Woods is looking in top form at his own golf tournament. He leads by two going into Sunday: http://t.co/5YcotaWgMh
6.35923E+17,neutral,@Shadetrain for a monday i'm like tony the tiger GRRRRRRRREAT! which is much better than tiger woods no one is trying to hit me with a club
6.36198E+17,positive,"By Andrew Both GREENSBORO, North Carolina, Aug 23 (Reuters) - Tiger Woods had his best tournament in nearly two years but it was still not"
6.3629E+17,negative,Tiger Woods' season came to an abrupt end on Sunday: Read the story: &gt;&gt;&gt; http://t.co/GLYddEfoUX
6.3638E+17,positive,"#Magazine #Book Sports Illustrated April 21, 1997 Issue Tiger Woods #Golf on the Cover New Master http://t.co/uUyVfpvGDX #TigerWoods #Sale"
6.3659E+17,positive,What's it like to make a hole-in-one against Tiger Woods? Scott Brown on a magical Sunday: http://t.co/A7bORVMCw9 http://t.co/gsph8uwHom
6.36624E+17,negative,Former world No 1 Tiger Woods blamed his putting after struggling to an opening round score of 75 in the US PGA Championship on Thursday
6.36649E+17,neutral,"Tiger Woods' season came to an abrupt end Sunday, but in a year of numerous lows, at the least the American golfer could console himself"
6.36658E+17,positive,@LouderrThanHell @Stixzadinia @Satchel666 Tiger Woods was 21 when he won his 1st Masters sweets!  21 is not old!
6.36872E+17,positive,Tiger Woods roared back to form with a sparkling first round at the Wyndham Championship on Thursday. The former world number one needs to
6.36922E+17,positive,Aug 19 (Reuters) - Tiger Woods is approaching his first appearance at the Wyndham Championship with eager anticipation for a reason that
6.37154E+17,positive,Love's win stirs fond memories: Tiger Woods may have been the center of attention going into the final round o... http://t.co/SftzxZYW7r
6.37185E+17,positive,"Tiger Woods may have not had the season he had hoped for, but we learned that Tigermania is still very much alive - http://t.co/oIj6amWroL"
6.37798E+17,positive,Gonna be weird if Doug Ferguson is writing about Bae winning on Sunday - and he doesn't mean Tiger Woods.
6.38476E+17,neutral,"SMH, Somebody 'bout to be upset again.   1st Tiger Woods infiltrates golf, the Williams Sister literally... http://t.co/uZww3tjmec"
6.38546E+17,positive,Can't wait for golf tomorrow #group1 psyche rocking out in  the 3rd group . I'm worse than the new tiger woods
6.39156E+17,positive,Bruh... I could be Tiger Woods on the course in some 6's  https://t.co/Xb4SfI2Tp6
6.39859E+17,positive,"""The greatest thing about tomorrow is, I will be better than I am today."" ~ Tiger Woods  #ALDUBBATTLEForACause"
6.39924E+17,neutral,I sat one night n saw this darkness n the msg said there's an even greater evil on its way more evil than tiger woods
6.40012E+17,positive,#nadal #USOpen2015 lucky 1st game for nadal. Both players playing with nerves. Cool to see Tiger Woods in Nadal's box
6.40163E+17,neutral,"Tiger Woods at the tennis U.S. Open on Friday, not on Saturday.  Just like in golf."
6.40278E+17,negative,@Buccigross and it just makes Tiger Woods look even worse than he may be.
6.40549E+17,neutral,"By Larry Fine NEW YORK, Sept 5 (Reuters) - Not even the presence of his sporting inspiration, Tiger Woods, at the U.S. Open could lift"
6.40619E+17,neutral,This just in: Jordan Spieth may not be the next  Tiger Woods @680tra
6.41114E+17,negative,Not Available
6.41245E+17,neutral,Simuladores de Golf Tiger Woods misses cut at British Open: Tiger Woods looks on from the 18th green during th... http://t.co/IWuY7lnqBT
6.41398E+17,negative,Serena has been twice as dominant as Tiger Woods ever was in his prime and she gets 1/10th of the accolades and adulation
6.41644E+17,positive,We may just have the next Tiger Woods right here in Ghana!  Marvels Mini-Golf Junior Tournament will be happening on the 18th of September!
6.33144E+17,neutral,"50 minutes in, and the team behind Edge of Tomorrow have crafted one of the few movies starring Tom Cruise that I can stomach."
6.33145E+17,neutral,"@HuffingtonPost She looks unstable, But that may happen when Tom Cruise gets inside you we don't know!"
6.33293E+17,positive,happy monday conquer a fear today accept into your life that tom cruise is one of the scariest humans ever to grace the face of this earth
6.33355E+17,positive,"Great, may b Tom cruise can have a go on it in the next MI... https://t.co/5hoXgP2LUy"
6.33375E+17,positive,"100% comedy, no surprises. I was sat next to a child drinking red wine. This is what it's come to, Tom Cruise."
6.33401E+17,neutral,"Tom Cruise may not have aged but M:I-2... well. Limp Bizkit, slow motion and the millennium bug."
6.33436E+17,positive,"Tom Cruise may have a private life I dont agree with, but in terms of his film career, he's been in so many greats he has my utmost respect."
6.33527E+17,neutral,"@maddydell They did and tho Tom Cruise thinks he's the star, Edge of Tomorrow is Blunt's movie through and through. (IMDB 7.9*)"
6.33537E+17,negative,"@777Mediaprod Why is it because the flies are Tom Cruise from edge of tomorrow. Try to do something die, restart."
6.33573E+17,positive,Off to see if Tom Cruise hanging from the side of a plane is more interesting than him hanging from a train. Tuesday morning skive
6.33583E+17,neutral,"Today's #Newsdrop: Tom Cruise, Prue Leith and the reality of money for a new generation https://t.co/wGJB6oJXoy http://t.co/du3QkFzCl3"
6.33716E+17,positive,Watched my 6th Tom Cruise in just 2 weeks #IthinkIhaveaTomCruiserelatedproblem
6.33718E+17,positive,I don't know why but iwatched this movie for the 27th time I'm not A big Tom Cruise fan.....but every time i... http://t.co/684fCDfwTf
6.33791E+17,positive,"As much as it may sting, and as little as you may want it to be true, Tom Cruise is still a hell of an actor....."
6.33792E+17,positive,"Say what you will about Tom Cruise, but Edge Of Tomorrow is some good shit. Killing time before #cubs get rained out."
6.33814E+17,positive,"@FujoYoshi What if Homu Homu's power was the same as Tom Cruise from Edge of Tomorrow, where she had to die before walking up in the past."
6.33836E+17,positive,Not Available
6.33839E+17,neutral,"@chrismcquarrie what if we do Edge of Tomorrow 2, where every time he dies, this time, he changes Tom Cruise movie roles?"
6.33852E+17,positive,"@Nick_Houser @eddiesofficials @AdamKadourhe @linatelo If I may, I agree with these esteemed gentlemen and Tom Cruise http://t.co/3gON8SCXbS"
6.33873E+17,neutral,"So, Edge of Tomorrow is, what, Starship Troopers meets Groundhog Day?  (Glad I forgot Tom Cruise was in it, or I'd not have watched it.)"
6.33883E+17,positive,"stay in touch via @instagram yeah may b @facebook or @tumblr ""obviously I'd love to chat with #WajBro whose Tom Cruise of #Pakistani #Media"
6.33912E+17,neutral,"Photo: staff: undercoverjuggalo: tom cruise has seen the sun and the moon, and even mars; the milky way and... http://t.co/6GBnu4kUMJ"
6.33923E+17,neutral,"Islam is now genetic, ( Breaking news )   Tom Cruise hopes $cientology goes the same way !  https://t.co/XzbWzp6URh"
6.33955E+17,neutral,Did you see Tom Cruise at 53 in the Sunday Times? How to look as good (without ... - High50 http://t.co/HuBZ147AYA
6.3398E+17,positive,"@rheahughes Ask Bill Whine about Tom Cruise in Tropic Thunder, that was awesome but not too many may have seen it!"
6.34035E+17,positive,"@lubehead funny story, watched edge of tomorrow with Tom cruise last night - loved it"
6.34155E+17,positive,So much Tom Cruise in my eyeballs tonight. But the dude made some good choices. Edge of Tomorrow? Mission: Impossible - Rogue Nation? GOOD
6.34378E+17,neutral,"An 8th grader, in the same class with my SSR ""fabulized"" Tom Cruise, Nicki Minaj and Freddy. Freddy looked like chucky cheese. Lol"
6.34404E+17,negative,"Why does Tom Cruise take 10,000 times to figure things out in the movie Edge Of Tomorrow, but gets it right 1st time in Mission Impossible?"
6.3444E+17,positive,"EDGE OF TOMORROW, Hiroshi Sakurazaka, $5.99. Staff pick! Also a Tom Cruise movie but we don't care so much about that http://t.co/GsNf1uZXO1"
6.3459E+17,neutral,watched all the mission impossibles and now i'm watching edge of tomorrow...still don't like tom cruise very much
6.34592E+17,neutral,Anyone seen edge of tomorrow with Tom cruise and do yall recommend it ?
6.3478E+17,positive,"SD News - SD Opera figure makes Tom Cruise look good - In his August 11 New Yorker piece, Alex Ross says he was ha... http://t.co/06A0wKG6e1"
6.34785E+17,positive,Happy Friday! Here's Tom Cruise dancing with no rhythm but still being fresh AF https://t.co/0kLimVwYyx
6.34801E+17,negative,I would have enjoyed Edge of Tomorrow more if Tom Cruise had to start each day by re-spawning in the bathroom of a Bubba Gump Shrimp.
6.34805E+17,neutral,@safetypilot26 May I air your pictures to Tom cruise If we say you shot them? I need your answer ASAP...thanks
6.3489E+17,neutral,Going to watch edge of tomorrow again as I find it deeply satisfying to watch Tom cruise be killed repeatedly
6.35015E+17,neutral,Hold up. They're remaking MINORITY REPORT? Without Tom Cruise? Can I just ask: WHY? https://t.co/q8qyapHNgv
6.35047E+17,positive,Just watched Edge Of Tomorrow - really enjoyed it. Best thing Tom Cruise has done in ages.
6.352E+17,positive,@crushsong (btw watched edge of tomorrow it was v good i'm mad at lord xenu for making everyone feel weird about tom cruise)
6.35219E+17,negative,Not Available
6.35275E+17,positive,"The Fresh Beat Band goes Tom Cruise L to R Color of Money, Born on the 4th of July, Jerry Maguire, just good ol' Tom http://t.co/vTDfDg0gxh"
6.35281E+17,neutral,@WorldDamian is the 2nd one Tom cruise in mission impossible?!
6.35308E+17,negative,"@gregthepaladin @padgettish @bootaide I mean it's 5th in a series, I don't expect perfection from that or Tom cruise just good action"
6.35342E+17,negative,"@pecunium Edge of Tomorrow was Yet Another Tom Cruise Movie, which is to say it was too long, blew up too much shit, &amp; needed a better end."
6.35478E+17,neutral,"The 5th Mission impossible franchise, does it still carry a  appeal  aside from bankrolling Tom Cruise? http://t.co/r9oBo2F1Fb #filmreview"
6.35549E+17,neutral,"Tom Cruise meets with Colombian mayor: Medellin, Colombia, Aug 23 (EFE).- Hollywood star Tom Cruise met with the mayor of the northwe..."
6.3558E+17,neutral,"@ConfusedImp I keep considering Edge of Tomorrow b/c I don't mind Tom Cruise, but seeing as how it's a video game of a movie &gt;&gt;"
6.35586E+17,positive,Not Available
6.35624E+17,positive,"Tom Cruise was 24 when he was in Top Gun. Meanwhile, I just laughed at a fart joke and don't want to go to work tomorrow morning."
6.35694E+17,neutral,"Tom Cruise movie marathon wasn't in my plan list, yet it's on going after last Friday. Lol"
6.3573E+17,negative,"From The Guardian: Benjamin Lee, 'Paul Haggis: ""shame on"" press for not asking Tom Cruise about Scientology' http://t.co/Ny1rWmhqMR"
6.35741E+17,positive,First look at the TV version of Minority Report!: The movie may have starred Tom Cruise but ca... http://t.co/Lv0ukD9Dok via @TechMASHUK
6.35768E+17,negative,My Mum's friend is here and they're legit talking about Tom Cruise and I'm just sat here like ........
6.35919E+17,positive,Sometimes I realise I know all the words to movies. And that those movies mostly have Tom Cruise in them. I may have had a thing for him.
6.35973E+17,negative,"Well, at least killing the douchebag is as entertaining as wondering how many times Tom Cruise died in Edge of Tomorrow #BloodPunch"
6.36249E+17,positive,"Mission Impossible: Rogue Nation: I really tried, you guys, but I can only like Tom Cruise once per decade and Edge of Tomorrow was SO GOOD."
6.36261E+17,neutral,"hi, i'm tom cruise. you may remember me from scientology"
6.36324E+17,neutral,"Every time I hear that song ""I Can't Feel My Face When I'm With You"" see Tom Cruise ripping his face off in the 1st Mission Impossible."
6.36373E+17,positive,may i just say that Tom Cruise looks hot as fuck in a navy blue suit
6.36436E+17,positive,Edge of Tomorrow with Tom Cruise is another bad ass movie; I have never seen it till now.
6.36711E+17,neutral,"@Xbox @CallofDuty This looks like Edge of Tomorrow, the Tom cruise movie..."
6.37069E+17,positive,"Can't wait for The Edge of the Day After Tomorrow, where Tom Cruise gets cold over and over again until he brings down the oil companies."
6.37407E+17,positive,@LoriJulia what is that book that is supposedly about Katie Holmes and Tom Cruise? I'm going to Barnes&amp; Noble tomorrow! #help
6.37461E+17,neutral,"The Action flick Kings, Tom Cruise, Jeremy Renner needs to sharpen this aspect of his acting. He may turn out to be a fine poster boy for it"
6.37851E+17,positive,"Edge of Tomorrow is my new favourite.  Tom Cruise , man you are so cute !"
6.38109E+17,positive,"I'm not huge fan of Tom Cruise but much like the last movie I saw him in, Edge of Tomorrow, #MissionImpossibleRogueNation was really good."
6.38192E+17,positive,@nuahs6881 You mean Edge of Tomorrow? It is surprisingly wonderful and I wound up feeling about Tom Cruise the way I did as a kid after
6.38237E+17,positive,Happy Bank Holiday Monday ! It's raining in the UK so I'm off to the movies later to perv on Tom Cruise lol... http://t.co/Thbz2qc7Rv
6.38283E+17,positive,Watched Tom Cruise and Emily Blunt in Edge of Tomorrow last night. Really enjoyed it. Interesting to see Jez Butterworth listed as a writer.
6.38409E+17,positive,The main man Pedro or shall we call him Tom cruise (cocktail the movie)  @WonderlandLpool Sunday bar skills http://t.co/71Oj5l0aep
6.38419E+17,positive,"good things i saw on the way to work: - car w picture of tom cruise in the 1st mission: impossible movie - ""TUSHI DR"" license plate"
6.38491E+17,positive,"In no particular order, the top three Tom Cruise films are: Magnolia, Edge of Tomorrow and all the Mission Impossibles."
6.38595E+17,neutral,"""I disagree with people who think you learn more from getting beat up than you do from winning."" - Tom Cruise http://t.co/4h0hbCxHFm"
6.38757E+17,negative,"Sci article tries to make prehistoric animal's size relatable by calling it ""as big as Tom Cruise"". That didn't help. http://t.co/i5xFgyg4iB"
6.38764E+17,positive,"@WhiteHartYid bit like Edge of Tomorrow film, but in that Tom Cruise gets it right in the end unlike Spurs"
6.38905E+17,positive,Edge of Tomorrow with Tom Cruise is phenomenal
6.38959E+17,neutral,L L #TomCruise #Movies Born on the Fourth of July #DVD ~ Tom Cruise ~ R1 Widescreen New #Deals #Bargains http://t.co/j3rX4jomI1
6.3901E+17,neutral,"@5WrightStuff ? tom cruise as ron kovic (born on 4th july); if the part fits the character, it doesn't matter"
6.39052E+17,positive,Get your Wednesday started with Tom Cruise dancing to Ludacris https://t.co/apqyHXiYxA
6.39123E+17,positive,"YES, I guess you do! May I suggest that you have #Coffee with Tom Cruise for Mission Impossible for ""pointers""   https://t.co/WnhF4HIfpC"
6.39204E+17,neutral,Check out this interview and me acting like Tom Cruise at the end lol :) https://t.co/aUyS8W2wNy
6.39483E+17,neutral,My journey from the first cobweb I walked through this week to the one just now is not unlike Tom Cruise's journey in Edge of Tomorrow.
6.39729E+17,positive,"Movies with Milan | Edge of Tomorrow With Tom Cruise, Star Wars and More http://t.co/6CevDBDUkc   #RT #Follow #HHN24"
6.40016E+17,positive,"Wow! I just won this for free, LIVE DIE REPEAT, EDGE OF TOMORROW (Tom Cruise) - Ultraviolet (U http://t.co/9nEunZzmQ0 #listia"
6.40032E+17,neutral,"Tom cruise movies on Zee Studio- Tonight at 11pm Mission impossible -2, Tomorrow- 9pm War of the worlds"
6.40242E+17,positive,"Rented #scifi #movie ""The Edge Of Tomorrow"" with Tom Cruise Friday. Really underrated. Hadn't enjoyed a new movie like that in quite awhile."
6.40335E+17,negative,Wine update: I may have busted my ass attempting the Tom Cruise socks slide across the kitchen. Asshole gravity. #MistakesWereMade
6.40349E+17,neutral,#TomCruise #Movies Born on the Fourth of July (Oliver Stone Collection) Tom Cruise ** Brand New ** http://t.co/FNWYYq7HK6 #Deals #Bargains
6.40361E+17,neutral,@eazyrooster @ditchell I loved tom cruise in Tropic Thunder and that's pretty much it. But I heard Edge of Tomorrow was great.
6.40504E+17,neutral,"Speaking of Tom Cruise, by the 5th instalment you'd think it'd be undeniably clear that those Missions are actually quite Possible..."
6.40613E+17,positive,Not Available
6.40669E+17,positive,@Aellis994 edge of tomorrow is a well good film! Didn't know he directed that aswell. Im just gonna ignore the critisisms of Tom Cruise
6.40686E+17,positive,"@andycastro @MiklCraw4d ok, so he can pretend he's Tom Cruise in born on the 4th of July and inspirationally drive his butt up here"
6.40743E+17,positive,Sunday night is getting rowdy with a Tom Cruise marathon #WilsonTexts http://t.co/o34goCowHG
6.40749E+17,neutral,"Can no one else but me bring potato salad to Tom Cruise's Labor Day BBQ tomorrow? Tom doesn't want too much. Thanks, twitter."
6.40802E+17,neutral,Do you think Tom Cruise could give this a go on the Campbeltown - Glasgow flights? Saturday at 5.30pm and Sunday... http://t.co/KpCBd5O8jB
6.41103E+17,positive,I still can't believe Tom Cruise from Top Gun Is coming to our school Friday for USA day!!!
6.41299E+17,positive,"Still going: Tom Cruise, 53, was busy promoting Mission: Impossible - Rogue Nation in China on Sunday ahead of ... http://t.co/cWEhgVvd4f"
6.41468E+17,neutral,"The ""Edge of Tomorrow"" ad campaign really should've been more focused on the promise of getting to watch Tom Cruise die over and over again."
6.37741E+17,neutral,So bringing in the tory cuts mike ? Good way out https://t.co/umTfNPYOxH
6.37742E+17,neutral,Tristram 'more Tory than the Tories' Hunt seems to have forgotten who was Shadow Education Secretary under Miliband http://t.co/gv4oIjGyjA
6.37776E+17,neutral,"@meldrum @iainmartin1 65-70% of Tory &amp; UKIP voters still want to renationalise the railways, as do the 1st &amp; 2nd place cands for Lab Leader."
6.37778E+17,negative,Geez..the Labour leader has to be electable because otherwise a Tory  govt will continue to do it's very worst. https://t.co/BHkhzANl3i
6.37845E+17,neutral,Not Available
6.37894E+17,negative,Especially the one's who work for Tory donors &amp; circumnavigate agency rules heaping misery on our unemployed.  https://t.co/ouNovtp6Oh
6.37907E+17,negative,I did need to check to make sure this wasn't a junior Tory minister I'd never heard of. http://t.co/ojZmIfSjje
6.37908E+17,negative,Not Available
6.37908E+17,negative,"Do you really think he gives a shit about Scottish opinion,he's  a bloody Tory after all  https://t.co/NuKghC33B4"
6.37939E+17,neutral,100% of MSM are 100% compliant with Tory policy. They're all complicit &amp; will share the blame. https://t.co/aDwSKc26Bv
6.3795E+17,negative,@IanKingSky never have I read such scaremongering bullshit in the Tory led SUN newspaper as the shit you wrote in all my life!
6.37951E+17,neutral,"@fayefellshort Exactly, it's all because Rupert Murdoch's empire tells the people who believe everything they read in The Sun to vote Tory"
6.3796E+17,neutral,@richardcalhoun @kevverage Blair may have been supported by the MPs and his new won Tory followers but not by traditional Labour supporters
6.37966E+17,negative,"Theresa May, in her desire to win over the dunderheads who vote in Tory leadership elections, really does personify the Stupid Party."
6.37968E+17,neutral,@riley1lfc @billyjYES @eddiesurfs agreed but I have been Labour a long time and may not agree with Andy but he is not a Tory
6.37973E+17,positive,Theresa May is laying down a marker for the Tory leadership. Tough on immigration and tough on the causes of immigration.
6.37976E+17,positive,Mrs May doesn't mean it but just wants to be elected Tory leader when Dave steps down Then it will be all smiles @DSORennie @edwardlucas
6.37983E+17,neutral,Liberal twitterati suggesting Mulcair is a Tory cause he has a column in Sun today. Guess he'll be a Liberal when he has one in the Star.
6.37984E+17,neutral,@lexibeauregard I have never subtweeted about Tory. Does this mean she was the 2nd Gossiper?
6.37992E+17,neutral,@Ed_Buxton of course - why does May think rest EU wouldnt do the same - plus vote against any of the Tory proposals for EU reform
6.38066E+17,neutral,Not Available
6.38092E+17,positive,@pperrin @nellesapelle Very wise. Hard to see UKIP going any further tho. Lab &amp; Tory split may open up new space like you said.
6.38281E+17,negative,"Truth to ""The Scum"" as we call it in Liverpool is an alien concept. It exists to peddle Tory lies #DontBuyTheSun  https://t.co/TjxFkSGOJB"
6.38302E+17,neutral,"@BlissettCarl @GeneralBoles @guardian 434,000 Scots just voted Tory in May. So one in every ten Scots you meet....is a Tory voter :P GIRFUY."
6.38499E+17,neutral,Question is Why do all conservative local authorities  implement Tory government cuts with out objection  @guardian  http://t.co/9UK9wvxGu8
6.38511E+17,negative,@DJLujoso they just shrug it all off and quote shit statistics to satisfy themselves. So angry right now..gonna get some Tory shit tomorrow!
6.38674E+17,negative,Cripes! Boris crashes from 1st to 5th in Tory grassroots leader poll (in just four months)  http://t.co/O2M8fhjJwk http://t.co/s4B1ZtZcUj
6.38777E+17,positive,"Tory saw me with my physics textbook and she said ""I wish you the best of luck may God be with you"" y me hecho la bendicion"
6.38829E+17,negative,"@TalesofanAlfa he's a far left, do-gooder fool...may even be a Tory plant, who knows."
6.38832E+17,neutral,"Tory campaign jet takes 1st flight: The Conservative Party has unveiled its official campaign plane, making it... http://t.co/nVzCdkSYPS"
6.38925E+17,positive,Tory concerned about carding black kids and the traffic on the Gardiner.He'll speak to the press Wednesday about the Gardiner.
6.38948E+17,neutral,"@AlresfordBear and sounded like they were Tory's and may as well been as we now so many still carry the ideas of ""New"" Labour/Blair."
6.38974E+17,neutral,Real shame @DouglasCarswell joined @UKIP. In the climate of anti-est politicians (#Corbyn/#Trump) he may have ended up as Tory leader(!)
6.38976E+17,neutral,"Oh the ignominy for Boris: Liam Fox beats him to 4th place in Tory leadership survey. Osbourne, Javid, May 1st 3. https://t.co/YvoNbaRNVu"
6.38993E+17,negative,"From ""The Zen of Blair"" No 3: ""Only those who reject the Labour Party may lead it;only those who vote Tory may vote Labour. This is Newness"""
6.39005E+17,neutral,@EveningChron : to make it 'fair for all'? Tory cuts only make it fair for Tories... Same as removing Cancer meds in Jan &amp; again soon
6.39011E+17,positive,"@AllenStarr1 @TrippyPip I'm a Tory voter. I agree with austerity. We are the 5th biggest economy in the world, we can afford to help"
6.39089E+17,negative,Theresa May is the Tory leader Labour should fear http://t.co/M0CBiPbq1R
6.39116E+17,negative,"Labour saying they still have 'issues' with govt proposals on EU referendum 'purdah' plans, and may vote with Tory rebels"
6.39136E+17,negative,@tom_watson A rumor may be circulation that Tory front Bench will be wearing emotional body armor when you and Jeremy are elected.
6.39162E+17,negative,I'm glad the Tories won the General Election in May. They're showing just how insensitive they really are Vote Tory. They do not give a Fuck
6.39193E+17,negative,"Jesus, when a Tory government is slightly to the right of The Sun... https://t.co/l4xXE1un8q"
6.39196E+17,negative,daphne_miles @LabourEoin @juliehunt1953 Yes - I am afraid you may - we are reminded- the Tory government as heartless then as now!
6.39364E+17,negative,So Cameron has lost Telegraph and The Sun over #refugeecrisis. So who supports him? Do Tory right really want drowned children on beaches?
6.39376E+17,neutral,Next Wednesday at 6 we'll be out with our message to #KillTheBill. The Tory onslaught will be resisted by workers. http://t.co/yIE3NtyfiF
6.39381E+17,negative,The grassroots response to the refugee crisis should shame the Tory government. http://t.co/nGPCFwPigl
6.39404E+17,negative,My level of hatred towards the Tory government has reached a new high http://t.co/1jf794ISJF
6.3943E+17,negative,No point asking for humanity from a Tory. Pretty sure they are all replicants created by the Nazis after WWII. Especially Theresa May.
6.39533E+17,neutral,"Tory govt may be offering money upfront to get health devolution up and running, because it serves their long-term purpose @joeforliverpool"
6.39623E+17,neutral,@drivandalism I was implying that the victory against Tory may have motivated them to devote more resources to Brown
6.39732E+17,negative,.@EdwardJDavey blasts the Tory attack on the Green Agenda in guardian today: http://t.co/rTwO4Ca09b #libdemfightback
6.39732E+17,negative,"People will realize the lies that come out of Tory mouths their not green and not for ""HARD WORKING FAMILIES"" . https://t.co/jV0OuJUYn4"
6.39738E+17,negative,"If Scotland woke up tomorrow and decided we were going to Vote Tory, Tommy Sheridan would rip his shirt off to reveal a Thatcher tattoo."
6.39809E+17,negative,"..the ramifications may feasibly tear apart the Tory party for years to come. That said, the putative No campaign... https://t.co/Rr3tiurx2d"
6.39814E+17,neutral,"Join @Right2strike next Wednesday, exposing Tory hypocrisy at the Department for Business, Innovation, and Skills: https://t.co/Z4Zcr0xJWX"
6.39845E+17,neutral,"So here's the thing. Turns out Tory voters love renewables, esp #communityenergy. And don't much care for #shalegas http://t.co/fzXKClUh2a"
